JID,SID,Max,Med,Min,Pay_Period,Currency
3693046605,539,65000.0,,55000.0,YEARLY,USD
3693046648,540,120000.0,,90000.0,YEARLY,USD
3693046651,541,110000.0,,75000.0,YEARLY,USD
3693046661,542,73500.0,,51000.0,YEARLY,USD
3693046687,543,58000.0,,52000.0,YEARLY,USD
3693046692,544,331000.0,,245000.0,YEARLY,USD
3693046701,545,60000.0,,45000.0,YEARLY,USD
3693046711,546,85.0,,75.0,HOURLY,USD
3693046718,547,28.0,,27.0,HOURLY,USD
3693046734,548,140000.0,,115000.0,YEARLY,USD
3693046736,549,120000.0,,60000.0,YEARLY,USD
3693046758,550,100000.0,,100000.0,YEARLY,USD
3693046790,551,34.0,,33.0,HOURLY,USD
3693046795,552,,55000.0,,YEARLY,USD
3693046797,553,80.0,,50.0,HOURLY,USD
3693046800,554,175000.0,,165000.0,YEARLY,USD
3693046802,555,120000.0,,90000.0,YEARLY,USD
3693046808,556,175000.0,,160000.0,YEARLY,USD
3693046813,557,,22.0,,HOURLY,USD
3693046816,558,,100000.0,,YEARLY,USD
3693046821,559,43.0,,38.0,HOURLY,USD
3693046823,560,168218.0,,98455.0,YEARLY,USD
3693046824,561,75.0,,65.0,HOURLY,USD
3693046829,562,31.5,,20.22,HOURLY,USD
3693046840,563,53.12,,41.82,HOURLY,USD
3693046843,564,150000.0,,125000.0,YEARLY,USD
3693046845,565,54.0,,51.0,HOURLY,USD
3693046848,566,100000.0,,70000.0,YEARLY,USD
3693046852,567,26.93,,24.77,HOURLY,USD
3693046873,568,21.0,,21.0,HOURLY,USD
3693046909,569,120000.0,,80000.0,YEARLY,USD
3693046924,570,21.17,,16.98,HOURLY,USD
3693046942,571,90000.0,,75000.0,YEARLY,USD
3693046964,572,40.0,,35.0,HOURLY,USD
3693046967,573,65.0,,60.0,HOURLY,USD
3693046979,574,40000.0,,40000.0,YEARLY,USD
3693046981,575,175000.0,,120000.0,YEARLY,USD
3693046986,576,80000.0,,65000.0,YEARLY,USD
3693047061,577,175000.0,,150000.0,YEARLY,USD
3693047065,578,,70.25,,HOURLY,USD
3693047067,579,110000.0,,60000.0,YEARLY,USD
3693047077,580,26.0,,18.0,HOURLY,USD
3693047121,581,100000.0,,80000.0,YEARLY,USD
3693047129,582,140000.0,,125000.0,YEARLY,USD
3693047132,583,145000.0,,90000.0,YEARLY,USD
3693047136,584,145000.0,,90000.0,YEARLY,USD
3693047155,585,26.0,,26.0,HOURLY,USD
3693047167,586,145000.0,,90000.0,YEARLY,USD
3693047170,587,29.0,,29.0,HOURLY,USD
3693047173,588,55000.0,,45000.0,YEARLY,USD
3693047211,589,100000.0,,85000.0,YEARLY,USD
3693047224,590,,90000.0,,YEARLY,USD
3693047229,591,99000.0,,80000.0,YEARLY,USD
3693047232,592,100000.0,,100000.0,YEARLY,USD
3693047233,593,90000.0,,75000.0,YEARLY,USD
3693047234,594,110000.0,,100000.0,YEARLY,USD
3693047257,595,53000.0,,50000.0,YEARLY,USD
3693047263,596,85000.0,,70000.0,YEARLY,USD
3693047273,597,35.0,,30.0,HOURLY,USD
3693047276,598,45000.0,,40000.0,YEARLY,USD
3693047277,599,50000.0,,45000.0,YEARLY,USD
3693047279,600,88000.0,,58500.0,YEARLY,USD
3693047284,601,215000.0,,190000.0,YEARLY,USD
3693047288,602,70000.0,,60000.0,YEARLY,USD
3693047292,603,70.0,,50.0,HOURLY,USD
3693047303,604,100000.0,,85000.0,YEARLY,USD
3693047310,605,58000.0,,49071.0,YEARLY,USD
3693047313,606,140000.0,,120000.0,YEARLY,USD
3693047323,607,100000.0,,75000.0,YEARLY,USD
3693047326,608,85000.0,,72000.0,YEARLY,USD
3693047327,609,70000.0,,65000.0,YEARLY,USD
3693047329,610,,150000.0,,YEARLY,USD
3693047333,611,28.0,,25.0,HOURLY,USD
3693047338,612,100000.0,,80000.0,YEARLY,USD
3693047363,613,25.0,,22.0,HOURLY,USD
3693047378,614,140000.0,,110000.0,YEARLY,USD
3693047382,615,154000.0,,140000.0,YEARLY,USD
3693047412,616,95000.0,,65000.0,YEARLY,USD
3693047424,617,200000.0,,100000.0,YEARLY,USD
3693047425,618,25.0,,25.0,HOURLY,USD
3693047465,619,140000.0,,120000.0,YEARLY,USD
3693047469,620,120.0,,100.0,HOURLY,USD
3693047496,621,86500.0,,82500.0,YEARLY,USD
3693047529,622,28.0,,25.0,HOURLY,USD
3693047537,623,15.0,,15.0,HOURLY,USD
3693047547,624,35.0,,28.0,HOURLY,USD
3693047551,625,,20.0,,HOURLY,USD
3693047561,626,63000.0,,63000.0,YEARLY,USD
3693047591,627,42.0,,40.0,HOURLY,USD
3693047596,628,32.0,,27.0,HOURLY,USD
3693047624,629,120000.0,,90000.0,YEARLY,USD
3693047630,630,30.0,,25.0,HOURLY,USD
3693047631,631,,40.0,,HOURLY,USD
3693047659,632,300000.0,,75000.0,YEARLY,USD
3693047675,633,209000.0,,155000.0,YEARLY,USD
3693047681,634,95000.0,,74480.0,YEARLY,USD
3693047687,635,125000.0,,110000.0,YEARLY,USD
3693047700,636,,115000.0,,YEARLY,USD
3693047703,637,195000.0,,180000.0,YEARLY,USD
3693047705,638,150000.0,,120000.0,YEARLY,USD
3693047713,639,60.0,,50.0,HOURLY,USD
3693047730,640,80000.0,,50000.0,YEARLY,USD
3693047737,641,25.0,,22.0,HOURLY,USD
3693047738,642,60.0,,55.0,HOURLY,USD
3693047744,643,39.36,,30.83,HOURLY,USD
3693047788,644,70000.0,,62000.0,YEARLY,USD
3693047810,645,115000.0,,100000.0,YEARLY,USD
3693047820,646,175000.0,,160000.0,YEARLY,USD
3693047821,647,,21.0,,HOURLY,USD
3693047822,648,45.0,,30.0,HOURLY,USD
3693047824,649,40.0,,25.0,HOURLY,USD
3693047825,650,70000.0,,70000.0,YEARLY,USD
3693047847,651,200000.0,,150000.0,YEARLY,USD
3693047856,652,55.0,,55.0,HOURLY,USD
3693047861,653,90000.0,,45000.0,YEARLY,USD
3693047865,654,48.0,,48.0,HOURLY,USD
3693047866,655,25.0,,23.0,HOURLY,USD
3693047870,656,20.0,,20.0,HOURLY,USD
3693047890,657,155000.0,,145000.0,YEARLY,USD
3693047900,658,29.0,,25.0,YEARLY,USD
3693047902,659,83000.0,,49000.0,YEARLY,USD
3693047907,660,20.0,,17.0,HOURLY,USD
3693047909,661,95000.0,,75000.0,YEARLY,USD
3693047923,662,,20.0,,HOURLY,USD
3693047935,663,7116.0,,5518.0,MONTHLY,USD
3693047939,664,120000.0,,88000.0,YEARLY,USD
3693047949,665,88511.0,,45390.0,YEARLY,USD
3693047968,666,138580.0,,92380.0,YEARLY,USD
3693047981,667,75.0,,65.0,HOURLY,USD
3693047991,668,130000.0,,120000.0,YEARLY,USD
3693048027,669,300000.0,,90000.0,YEARLY,USD
3693048042,670,200000.0,,100000.0,YEARLY,USD
3693048045,671,78500.0,,60000.0,YEARLY,USD
3693048056,672,56000.0,,52000.0,YEARLY,USD
3693048061,673,25.95,,22.0,HOURLY,USD
3693048066,674,60000.0,,57000.0,YEARLY,USD
3693048068,675,140000.0,,110000.0,YEARLY,USD
3693048072,676,100000.0,,70000.0,YEARLY,USD
3693048102,677,90000.0,,80000.0,YEARLY,USD
3693048112,678,130000.0,,100000.0,YEARLY,USD
3693048144,679,83149.0,,49890.0,YEARLY,USD
3693048156,680,70000.0,,65000.0,YEARLY,USD
3693048160,681,80000.0,,72000.0,YEARLY,USD
3693048181,682,50000.0,,45000.0,YEARLY,USD
3693048192,683,215000.0,,190000.0,YEARLY,USD
3693048195,684,92000.0,,58500.0,YEARLY,USD
3693048213,685,,105000.0,,YEARLY,USD
3693048232,686,85000.0,,65000.0,YEARLY,USD
3693048239,687,150000.0,,150000.0,YEARLY,USD
3693048246,688,85000.0,,78000.0,YEARLY,USD
3693048249,689,254000.0,,188000.0,YEARLY,USD
3693048250,690,42000.0,,36000.0,YEARLY,USD
3693048255,691,21.0,,19.0,HOURLY,USD
3693048256,692,115000.0,,90000.0,YEARLY,USD
3693048258,693,150000.0,,130000.0,YEARLY,USD
3693048267,694,75000.0,,65000.0,YEARLY,USD
3693048268,695,60000.0,,50000.0,YEARLY,USD
3693048269,696,150000.0,,120000.0,YEARLY,USD
3693048272,697,65000.0,,65000.0,YEARLY,USD
3693048273,698,90.0,,85.0,HOURLY,USD
3693048278,699,95000.0,,80000.0,YEARLY,USD
3693048281,700,133650.0,,89100.0,YEARLY,USD
3693048319,701,130000.0,,90000.0,YEARLY,USD
3693048320,702,180000.0,,150000.0,YEARLY,USD
3693048369,703,35.0,,30.0,HOURLY,USD
3693048372,704,125.0,,115.0,YEARLY,USD
3693048383,705,19.0,,17.0,HOURLY,USD
3693048387,706,146900.0,,118534.0,YEARLY,USD
3693048409,707,120000.0,,80000.0,YEARLY,USD
3693048422,708,75.0,,75.0,HOURLY,USD
3693048439,709,120000.0,,90000.0,YEARLY,USD
3693048442,710,23.93,,21.25,HOURLY,USD
3693048444,711,40.0,,30.0,HOURLY,USD
3693048449,712,55.0,,45.0,HOURLY,USD
3693048472,713,20.0,,20.0,HOURLY,USD
3693048473,714,,83600.0,,YEARLY,USD
3693048475,715,40.0,,35.0,HOURLY,USD
3693048477,716,80000.0,,60000.0,YEARLY,USD
3693048481,717,140000.0,,95000.0,YEARLY,USD
3693048494,718,130000.0,,85000.0,YEARLY,USD
3693048512,719,26.0,,21.0,HOURLY,USD
3693048524,720,50.0,,40.0,YEARLY,USD
3693048543,721,70.0,,65.0,HOURLY,USD
3693048552,722,83200.0,,83200.0,YEARLY,USD
3693048570,723,23.0,,21.0,HOURLY,USD
3693048589,724,285000.0,,285000.0,YEARLY,USD
3693048600,725,19.0,,17.0,HOURLY,USD
3693048620,726,35.0,,35.0,HOURLY,USD
3693048624,727,331000.0,,245000.0,YEARLY,USD
3693048652,728,36.0,,34.0,HOURLY,USD
3693048657,729,175000.0,,140000.0,YEARLY,USD
3693048676,730,70000.0,,55000.0,YEARLY,USD
3693048677,731,110000.0,,90000.0,YEARLY,USD
3693048684,732,175000.0,,140000.0,YEARLY,USD
3693048686,733,77746.0,,64800.0,YEARLY,USD
3693048690,734,55000.0,,55000.0,YEARLY,USD
3693048695,735,80000.0,,50000.0,YEARLY,USD
3693048698,736,,22.0,,HOURLY,USD
3693048708,737,,150000.0,,YEARLY,USD
3693048710,738,200000.0,,120000.0,YEARLY,USD
3693048722,739,110000.0,,85000.0,YEARLY,USD
3693048728,740,20.0,,15.0,HOURLY,USD
3693048732,741,44.0,,26.0,HOURLY,USD
3693048738,742,300000.0,,260000.0,YEARLY,USD
3693048752,743,15.0,,15.0,HOURLY,USD
3693048760,744,255000.0,,190000.0,YEARLY,USD
3693048761,745,68.0,,68.0,HOURLY,USD
3693048766,746,69.41,,48.02,HOURLY,USD
3693048776,747,120000.0,,90000.0,YEARLY,USD
3693048790,748,23.29,,18.62,HOURLY,USD
3693048801,749,,15.96,,HOURLY,USD
3693048806,750,62.0,,58.0,HOURLY,USD
3693048836,751,27.0,,22.0,HOURLY,USD
3693048864,752,125000.0,,80000.0,YEARLY,USD
3693048869,753,55.0,,50.0,HOURLY,USD
3693048882,754,110200.0,,77100.0,YEARLY,USD
3693048891,755,150000.0,,135000.0,YEARLY,USD
3693048892,756,50000.0,,40000.0,YEARLY,USD
3693048898,757,130000.0,,110000.0,YEARLY,USD
3693048899,758,57.0,,57.0,HOURLY,USD
3693048900,759,170000.0,,125000.0,YEARLY,USD
3693048905,760,130000.0,,120000.0,YEARLY,USD
3693048923,761,39.6,,23.46,HOURLY,USD
3693048924,762,,17.0,,HOURLY,USD
3693048936,763,100000.0,,90000.0,YEARLY,USD
3693048939,764,70.0,,60.0,HOURLY,USD
3693048940,765,27.0,,25.0,HOURLY,USD
3693048946,766,,120000.0,,YEARLY,USD
3693048949,767,225000.0,,200000.0,YEARLY,USD
3693048951,768,70000.0,,70000.0,YEARLY,USD
3693048957,769,125000.0,,75000.0,YEARLY,USD
3693048986,770,50000.0,,40000.0,YEARLY,USD
3693049009,771,,37.18,,HOURLY,USD
3693049016,772,140.0,,130.0,YEARLY,USD
3693049030,773,25.0,,25.0,HOURLY,USD
3693049072,774,85000.0,,75000.0,YEARLY,USD
3693049102,775,75.0,,65.0,HOURLY,USD
3693049104,776,80000.0,,65000.0,YEARLY,USD
3693049111,777,,120000.0,,YEARLY,USD
3693049118,778,62000.0,,43000.0,YEARLY,USD
3693049125,779,80000.0,,60000.0,YEARLY,USD
3693049135,780,55000.0,,50000.0,YEARLY,USD
3693049158,781,100000.0,,80000.0,YEARLY,USD
3693049161,782,75000.0,,55000.0,YEARLY,USD
3693049170,783,,40.0,,HOURLY,USD
3693049181,784,,125000.0,,YEARLY,USD
3693049189,785,39.0,,29.0,HOURLY,USD
3693049200,786,22.72,,17.17,HOURLY,USD
3693049218,787,25.0,,22.0,HOURLY,USD
3693049220,788,150000.0,,100000.0,YEARLY,USD
3693049221,789,,200000.0,,YEARLY,USD
3693049229,790,,28.0,,HOURLY,USD
3693049285,791,65000.0,,60000.0,YEARLY,USD
3693049291,792,150000.0,,130000.0,YEARLY,USD
3693049298,793,95000.0,,85000.0,YEARLY,USD
3693049300,794,60000.0,,45000.0,YEARLY,USD
3693049315,795,67.0,,65.0,HOURLY,USD
3693049325,796,,15.0,,HOURLY,USD
3693049326,797,200000.0,,175000.0,YEARLY,USD
3693049341,798,,60.0,,HOURLY,USD
3693049354,799,75000.0,,51000.0,YEARLY,USD
3693049365,800,110000.0,,85000.0,YEARLY,USD
3693049370,801,21.0,,20.0,HOURLY,USD
3693049374,802,70000.0,,60000.0,YEARLY,USD
3693049390,803,180000.0,,170000.0,YEARLY,USD
3693049401,804,25.0,,23.0,HOURLY,USD
3693049436,805,65000.0,,55000.0,YEARLY,USD
3693049437,806,101713.0,,86513.0,YEARLY,USD
3693049440,807,26.0,,22.0,HOURLY,USD
3693049458,808,110000.0,,90000.0,YEARLY,USD
3693049466,809,75000.0,,55000.0,YEARLY,USD
3693049467,810,140000.0,,120000.0,YEARLY,USD
3693049475,811,135000.0,,100000.0,YEARLY,USD
3693049476,812,150000.0,,130000.0,YEARLY,USD
3693049483,813,50000.0,,45000.0,YEARLY,USD
3693049490,814,140000.0,,110000.0,YEARLY,USD
3693049513,815,,20.0,,HOURLY,USD
3693049530,816,32.0,,30.0,HOURLY,USD
3693049542,817,8120.0,,8120.0,MONTHLY,USD
3693049564,818,225000.0,,175000.0,YEARLY,USD
3693049569,819,26.0,,20.0,HOURLY,USD
3693049571,820,100000.0,,90000.0,YEARLY,USD
3693049579,821,65000.0,,55000.0,YEARLY,USD
3693049603,822,95000.0,,85000.0,YEARLY,USD
3693049608,823,140000.0,,115000.0,YEARLY,USD
3693049623,824,157000.0,,115000.0,YEARLY,USD
3693049628,825,34.0,,28.0,HOURLY,USD
3693049632,826,90000.0,,80000.0,YEARLY,USD
3693049654,827,68.0,,58.0,HOURLY,USD
3693049658,828,80000.0,,70000.0,YEARLY,USD
3693049666,829,85000.0,,65000.0,YEARLY,USD
3693049671,830,32.0,,30.0,HOURLY,USD
3693049672,831,100000.0,,70000.0,YEARLY,USD
3693049701,832,75000.0,,55000.0,YEARLY,USD
3693049704,833,17.29,,12.5,HOURLY,USD
3693049708,834,,100000.0,,YEARLY,USD
3693049719,835,22.0,,20.0,HOURLY,USD
3693049720,836,160000.0,,140000.0,YEARLY,USD
3693049726,837,70150.0,,54050.0,YEARLY,USD
3693049730,838,175000.0,,150000.0,YEARLY,USD
3693049747,839,24.85,,16.55,HOURLY,USD
3693049764,840,50000.0,,50000.0,YEARLY,USD
3693049768,841,120000.0,,80000.0,YEARLY,USD
3693049775,842,30.0,,25.0,HOURLY,USD
3693049808,843,60000.0,,60000.0,YEARLY,USD
3693049811,844,47.0,,47.0,HOURLY,USD
3693049812,845,150000.0,,140000.0,YEARLY,USD
3693049816,846,160000.0,,140000.0,YEARLY,USD
3693049836,847,141000.0,,86000.0,YEARLY,USD
3693049839,848,140.0,,80.0,HOURLY,USD
3693049847,849,85000.0,,68000.0,YEARLY,USD
3693049864,850,32.0,,25.0,HOURLY,USD
3693049869,851,,70.0,,HOURLY,USD
3693049876,852,100000.0,,80000.0,YEARLY,USD
3693049880,853,50.0,,40.0,YEARLY,USD
3693049893,854,150000.0,,100000.0,YEARLY,USD
3693049911,855,55000.0,,52000.0,YEARLY,USD
3693049919,856,110000.0,,70000.0,YEARLY,USD
3693049922,857,30.0,,22.0,HOURLY,USD
3693049930,858,25.0,,24.0,HOURLY,USD
3693049952,859,58.0,,50.0,HOURLY,USD
3693049955,860,25.0,,20.0,HOURLY,USD
3693049991,861,175300.0,,116900.0,YEARLY,USD
3693050004,862,92000.0,,58500.0,YEARLY,USD
3693050054,863,58.0,,44.0,HOURLY,USD
3693050076,864,55.0,,35.0,HOURLY,USD
3693050079,865,55000.0,,55000.0,YEARLY,USD
3693050081,866,88000.0,,58500.0,YEARLY,USD
3693050087,867,100000.0,,75000.0,YEARLY,USD
3693050096,868,215000.0,,190000.0,YEARLY,USD
3693050105,869,72000.0,,60000.0,YEARLY,USD
3693050116,870,30.0,,20.0,HOURLY,USD
3693050118,871,23.0,,19.0,YEARLY,USD
3693050122,872,45760.0,,41600.0,YEARLY,USD
3693050123,873,75.0,,60.0,HOURLY,USD
3693050127,874,22.0,,20.0,HOURLY,USD
3693050134,875,65000.0,,55000.0,YEARLY,USD
3693050135,876,50000.0,,46000.0,YEARLY,USD
3693050143,877,70000.0,,60000.0,YEARLY,USD
3693050145,878,50.0,,30.0,HOURLY,USD
3693050153,879,45.0,,30.0,HOURLY,USD
3693050157,880,24.73,,22.0,HOURLY,USD
3693050158,881,130000.0,,110000.0,YEARLY,USD
3693050175,882,65000.0,,65000.0,YEARLY,USD
3693050181,883,50000.0,,50000.0,YEARLY,USD
3693050182,884,125000.0,,115000.0,YEARLY,USD
3693050187,885,170000.0,,110000.0,YEARLY,USD
3693050263,886,292000.0,,216000.0,YEARLY,USD
3693050275,887,85.0,,80.0,HOURLY,USD
3693050281,888,65000.0,,60000.0,YEARLY,USD
3693050288,889,259000.0,,191000.0,YEARLY,USD
3693050291,890,44.0,,38.0,HOURLY,USD
3693050293,891,70000.0,,60000.0,YEARLY,USD
3693050311,892,24.0,,18.0,HOURLY,USD
3693050332,893,136000.0,,128190.4,YEARLY,USD
3693050334,894,66.0,,60.0,HOURLY,USD
3693050356,895,95000.0,,85000.0,YEARLY,USD
3693050362,896,35.0,,30.0,HOURLY,USD
3693050367,897,180000.0,,170000.0,YEARLY,USD
3693050395,898,185000.0,,165000.0,YEARLY,USD
3693050407,899,18.0,,18.0,HOURLY,USD
3693050417,900,60000.0,,50000.0,YEARLY,USD
3693050442,901,16.2,,16.2,HOURLY,USD
3693050447,902,71.85,,53.75,HOURLY,USD
3693050448,903,93000.0,,90000.0,YEARLY,USD
3693050464,904,70.0,,60.0,HOURLY,USD
3693050466,905,90000.0,,60000.0,YEARLY,USD
3693050467,906,90000.0,,80000.0,YEARLY,USD
3693050488,907,55000.0,,55000.0,YEARLY,USD
3693050489,908,73500.0,,51000.0,YEARLY,USD
3693050493,909,170000.0,,140000.0,YEARLY,USD
3693050498,910,20.0,,19.0,HOURLY,USD
3693050501,911,120000.0,,90000.0,YEARLY,USD
3693050538,912,31.25,,26.44,HOURLY,USD
3693050561,913,25.0,,25.0,HOURLY,USD
3693050562,914,5162.0,,4125.0,MONTHLY,USD
3693050570,915,60.0,,55.0,HOURLY,USD
3693050571,916,50.0,,45.0,HOURLY,USD
3693050581,917,80000.0,,64500.0,YEARLY,USD
3693050606,918,65.0,,60.0,HOURLY,USD
3693050616,919,,1000.0,,MONTHLY,USD
3693050619,920,165000.0,,165000.0,YEARLY,USD
3693050622,921,,1000.0,,MONTHLY,USD
3693050631,922,175000.0,,160000.0,YEARLY,USD
3693050654,923,29.0,,25.0,HOURLY,USD
3693050670,924,120000.0,,100000.0,YEARLY,USD
3693050685,925,45000.0,,35000.0,YEARLY,USD
3693050688,926,90000.0,,45000.0,YEARLY,USD
3693050705,927,55000.0,,55000.0,YEARLY,USD
3693050707,928,75000.0,,65000.0,YEARLY,USD
3693050722,929,39.6,,24.65,HOURLY,USD
3693050741,930,120000.0,,110000.0,YEARLY,USD
3693050746,931,193138.0,,113130.0,YEARLY,USD
3693050775,932,80000.0,,70000.0,YEARLY,USD
3693050777,933,22.0,,21.0,HOURLY,USD
3693050789,934,100000.0,,80000.0,YEARLY,USD
3693050801,935,145000.0,,78750.0,YEARLY,USD
3693050824,936,150000.0,,100000.0,YEARLY,USD
3693050844,937,70000.0,,70000.0,YEARLY,USD
3636503102,938,18.0,,18.0,HOURLY,USD
3693050857,939,38.0,,30.0,HOURLY,USD
3693050861,940,25.0,,20.0,HOURLY,USD
3693050864,941,25000.0,,10000.0,YEARLY,USD
3693050884,942,90.0,,65.0,HOURLY,USD
3693050886,943,29.0,,19.0,HOURLY,USD
3693050889,944,65000.0,,45000.0,YEARLY,USD
3693050890,945,65000.0,,55000.0,YEARLY,USD
3693050899,946,100000.0,,90000.0,YEARLY,USD
3693050905,947,70000.0,,60000.0,YEARLY,USD
3693050912,948,100000.0,,90000.0,YEARLY,USD
3693050917,949,70.0,,70.0,HOURLY,USD
3693050934,950,200000.0,,170000.0,YEARLY,USD
3693050972,951,60000.0,,60000.0,YEARLY,USD
3693050974,952,325000.0,,275000.0,YEARLY,USD
3693050989,953,,31200.0,,YEARLY,USD
3693050998,954,37.0,,31.35,HOURLY,USD
3693051019,955,350000.0,,250000.0,YEARLY,USD
3693051049,956,60.0,,50.0,HOURLY,USD
3693051058,957,120000.0,,90000.0,YEARLY,USD
3693051061,958,22.0,,18.0,HOURLY,USD
3693051063,959,40.0,,18.0,HOURLY,USD
3693051093,960,75.0,,70.0,YEARLY,USD
3693051095,961,210000.0,,161500.0,YEARLY,USD
3693051102,962,45000.0,,40000.0,YEARLY,USD
3693051109,963,,12.0,,HOURLY,USD
3693051123,964,75000.0,,51000.0,YEARLY,USD
3693051125,965,62000.0,,41000.0,YEARLY,USD
3693051132,966,130000.0,,110000.0,YEARLY,USD
3693051133,967,120.0,,80.0,HOURLY,USD
3693051141,968,21.5,,21.5,HOURLY,USD
3693051144,969,,50.0,,HOURLY,USD
3693051146,970,166000.0,,100000.0,YEARLY,USD
3693051150,971,130000.0,,110000.0,YEARLY,USD
3693051152,972,50.0,,35.0,HOURLY,USD
3693051168,973,110000.0,,90000.0,YEARLY,USD
3693051177,974,35568.0,,35568.0,YEARLY,USD
3693051213,975,,50000.0,,YEARLY,USD
3693051225,976,55.0,,50.0,HOURLY,USD
3693051247,977,150000.0,,90000.0,YEARLY,USD
3693051257,978,70000.0,,60000.0,YEARLY,USD
3693051262,979,37.0,,30.0,HOURLY,USD
3693051277,980,64000.0,,60000.0,YEARLY,USD
3693051280,981,20.0,,18.0,HOURLY,USD
3693051324,982,130000.0,,87000.0,YEARLY,USD
3693051338,983,172075.0,,98496.0,YEARLY,USD
3693051350,984,68.0,,60.0,HOURLY,USD
3693051363,985,27.0,,27.0,HOURLY,USD
3693051377,986,20.0,,18.0,HOURLY,USD
3693051390,987,94800.0,,63200.0,YEARLY,USD
3693051410,988,,1000.0,,MONTHLY,USD
3693051416,989,31.0,,28.0,HOURLY,USD
3693051419,990,35.0,,35.0,HOURLY,USD
3693051427,991,,24.0,,HOURLY,USD
3693051428,992,45.0,,40.0,HOURLY,USD
3693051429,993,60000.0,,55000.0,YEARLY,USD
3693051430,994,,22.0,,HOURLY,USD
3693051432,995,140000.0,,130000.0,YEARLY,USD
3693051455,996,70000.0,,70000.0,YEARLY,USD
3693051472,997,24.0,,18.0,HOURLY,USD
3693051486,998,120000.0,,110000.0,YEARLY,USD
3693051487,999,130000.0,,120000.0,YEARLY,USD
3693051488,1000,65.0,,58.0,HOURLY,USD
3693051496,1001,53760.0,,49920.0,YEARLY,USD
3693051516,1002,28.12,,22.49,HOURLY,USD
3693051528,1003,200000.0,,150000.0,YEARLY,USD
3693051562,1004,100000.0,,90000.0,YEARLY,USD
3693051574,1005,47000.0,,44000.0,YEARLY,USD
3693051581,1006,18.0,,17.0,HOURLY,USD
3693051593,1007,42.0,,40.0,HOURLY,USD
3670078576,1008,17.0,,15.0,HOURLY,USD
3693051596,1009,25.0,,20.0,HOURLY,USD
3693051597,1010,70000.0,,60000.0,YEARLY,USD
3693051616,1011,200000.0,,140000.0,YEARLY,USD
3693051644,1012,165000.0,,140000.0,YEARLY,USD
3693051688,1013,110000.0,,90000.0,YEARLY,USD
3693051722,1014,26.0,,22.0,HOURLY,USD
3693051725,1015,,45.0,,HOURLY,USD
3693051726,1016,70.0,,65.0,HOURLY,USD
3693051729,1017,40.0,,16.0,HOURLY,USD
3693051732,1018,95000.0,,84000.0,YEARLY,USD
3693051734,1019,58.0,,45.0,HOURLY,USD
3693051737,1020,115000.0,,100000.0,YEARLY,USD
3693051740,1021,100000.0,,80000.0,YEARLY,USD
3693051743,1022,19.0,,19.0,HOURLY,USD
3693051764,1023,35.0,,24.0,HOURLY,USD
3693051767,1024,71600.0,,54000.0,YEARLY,USD
3693051774,1025,124044.0,,94510.0,YEARLY,USD
3693051783,1026,14.0,,13.0,HOURLY,USD
3693051803,1027,130000.0,,120000.0,YEARLY,USD
3693051804,1028,85000.0,,50000.0,YEARLY,USD
3693051826,1029,75000.0,,60000.0,YEARLY,USD
3693051855,1030,107500.0,,85000.0,YEARLY,USD
3693051914,1031,,150000.0,,YEARLY,USD
3693051915,1032,65000.0,,55000.0,YEARLY,USD
3693051916,1033,150000.0,,120000.0,YEARLY,USD
3693051917,1034,,22.34,,HOURLY,USD
3693051939,1035,,145000.0,,YEARLY,USD
3693051947,1036,41.67,,29.33,HOURLY,USD
3693051950,1037,47840.0,,41600.0,YEARLY,USD
3693051951,1038,19.0,,19.0,HOURLY,USD
3693051955,1039,60.0,,55.0,HOURLY,USD
3693051987,1040,203300.0,,121200.0,YEARLY,USD
3693052011,1041,50.0,,35.0,HOURLY,USD
3693052043,1042,145000.0,,135000.0,YEARLY,USD
3693052068,1043,123000.0,,90000.0,YEARLY,USD
3693052073,1044,20.0,,20.0,HOURLY,USD
3693052077,1045,200000.0,,180000.0,YEARLY,USD
3693052081,1046,160000.0,,130000.0,YEARLY,USD
3693052128,1047,23.0,,20.0,HOURLY,USD
3693052131,1048,57.0,,50.0,HOURLY,USD
3693052132,1049,115000.0,,95000.0,YEARLY,USD
3693052136,1050,47900.0,,33500.0,YEARLY,USD
3693052139,1051,118000.0,,77000.0,YEARLY,USD
3693052147,1052,,60000.0,,YEARLY,USD
3693052149,1053,70000.0,,63000.0,YEARLY,USD
3693052152,1054,60000.0,,50000.0,YEARLY,USD
3693052153,1055,160000.0,,145000.0,YEARLY,USD
3693052175,1056,28.0,,28.0,HOURLY,USD
3693052190,1057,143000.0,,76500.0,YEARLY,USD
3693052192,1058,800000.0,,600000.0,YEARLY,USD
3693052245,1059,114000.0,,109000.0,YEARLY,USD
3693052251,1060,54.0,,54.0,HOURLY,USD
3693052253,1061,,20.0,,HOURLY,USD
3693052262,1062,55.0,,35.0,HOURLY,USD
3693052267,1063,20.0,,20.0,HOURLY,USD
3693052277,1064,80000.0,,80000.0,YEARLY,USD
3693052302,1065,54.0,,48.0,HOURLY,USD
3693052308,1066,120000.0,,90000.0,YEARLY,USD
3693052332,1067,,64480.0,,YEARLY,USD
3693052333,1068,,16.0,,HOURLY,USD
3693052334,1069,,26.0,,HOURLY,USD
3693052352,1070,50.0,,34.0,HOURLY,USD
3693052361,1071,40160.0,,35360.0,YEARLY,USD
3693052364,1072,20.0,,17.0,HOURLY,USD
3693052367,1073,40.15,,25.55,HOURLY,USD
